Cod_sede,Depto,Ciudad,CG,Sede,Juez,comunidad con,Oficina,Categ,Turno,Secc,Comp,Variable,Valor
158,2,Artigas,1,1,1,2a. Secc. Artigas (Javier de Viana) y 4a.Secc. Artigas (Bernabé Rivera),-1,2,0,0,15,AIPENPAZ,0
158,2,Artigas,1,1,1,2a. Secc. Artigas (Javier de Viana) y 4a.Secc. Artigas (Bernabé Rivera),-1,2,0,0,15,AIPENPAZREMLTDO,0
158,2,Artigas,1,1,1,2a. Secc. Artigas (Javier de Viana) y 4a.Secc. Artigas (Bernabé Rivera),-1,2,0,0,15,AIPEN,0
158,2,Artigas,1,1,1,2a. Secc. Artigas (Javier de Viana) y 4a.Secc. Artigas (Bernabé Rivera),-1,2,0,0,15,AIFALJDO,81
158,2,Artigas,1,1,1,2a. Secc. Artigas (Javier de Viana) y 4a.Secc. Artigas (Bernabé Rivera),-1,2,0,0,15,AIFALSEC,4
158,2,Artigas,1,1,1,2a. Secc. Artigas (Javier de Viana) y 4a.Secc. Artigas (Bernabé Rivera),-1,2,0,0,15,AIFAL_ANT,52
158,2,Artigas,1,1,1,2a. Secc. Artigas (Javier de Viana) y 4a.Secc. Artigas (Bernabé Rivera),-1,2,0,0,15,AIFAL,85
158,2,Artigas,1,1,1,2a. Secc. Artigas (Javier de Viana) y 4a.Secc. Artigas (Bernabé Rivera),-1,2,0,0,15,AIPAZVD,0
158,2,Artigas,1,1,1,2a. Secc. Artigas (Javier de Viana) y 4a.Secc. Artigas (Bernabé Rivera),-1,2,0,0,15,AIPAZCGP_ANT,281
158,2,Artigas,1,1,1,2a. Secc. Artigas (Javier de Viana) y 4a.Secc. Artigas (Bernabé Rivera),-1,2,0,0,15,AIPAZCGP,297
158,2,Artigas,1,1,1,2a. Secc. Artigas (Javier de Viana) y 4a.Secc. Artigas (Bernabé Rivera),-1,2,0,0,15,AIPAZADO,0
158,2,Artigas,1,1,1,2a. Secc. Artigas (Javier de Viana) y 4a.Secc. Artigas (Bernabé Rivera),-1,2,0,0,15,AIPAZ117,0
158,2,Artigas,1,1,1,2a. Secc. Artigas (Javier de Viana) y 4a.Secc. Artigas (Bernabé Rivera),-1,2,0,0,15,SENDEFPAZ_ANT,31
