pestaña,Cod_sede,Depto,Ciudad,CG,Sede,Juez,comunidad con,Oficina,Categ,Turno,Secc,Comp,Act_Jur,Cantidad
CGP Int,-1,3,Ciudad de la Costa,-1,-1,1,-1,-1,1,6,-1,FL,DENPOLVD,253
CGP Int,-1,3,Ciudad de la Costa,-1,-1,1,-1,-1,1,6,-1,FL,AIJDOVD,46
CGP Int,-1,3,Ciudad de la Costa,-1,-1,1,-1,-1,1,6,-1,FL,AIBARVD,41
CGP Int,-1,3,Ciudad de la Costa,-1,-1,1,-1,-1,1,6,-1,FL,AIVD,340
CGP Int,-1,3,Ciudad de la Costa,-1,-1,1,-1,-1,1,6,-1,FL,AUDPREL,118
CGP Int,-1,3,Ciudad de la Costa,-1,-1,1,-1,-1,1,6,-1,FL,AUDEVAL,92
CGP Int,-1,3,Ciudad de la Costa,-1,-1,1,-1,-1,1,6,-1,FL,AICNA,142
CGP Int,-1,3,Ciudad de la Costa,-1,-1,1,-1,-1,1,6,-1,FL,AI18895,0
CGP Int,-1,3,Ciudad de la Costa,-1,-1,1,-1,-1,1,6,-1,FL,SD18895,0
CGP Int,-1,3,Ciudad de la Costa,-1,-1,1,-1,-1,1,6,-1,FL,TR31/12/2015,1198
CGP Int,-1,3,Ciudad de la Costa,-1,-1,1,-1,-1,1,6,-1,FL,AUDR,775
CGP Int,-1,3,Atlántida,-1,-1,1,-1,-1,1,2,-1,CGP,AICIV,93
CGP Int,-1,3,Atlántida,-1,-1,1,-1,-1,1,2,-1,CGP,AILAB,233
CGP Int,-1,3,Atlántida,-1,-1,1,-1,-1,1,2,-1,CGP,AICONT,0
CGP Int,-1,3,Atlántida,-1,-1,1,-1,-1,1,2,-1,CGP,AICONC,2
CGP Int,-1,3,Atlántida,-1,-1,1,-1,-1,1,2,-1,CGP,AIFAM,856
CGP Int,-1,3,Atlántida,-1,-1,1,-1,-1,1,2,-1,CGP,SDCIV,32
CGP Int,-1,3,Atlántida,-1,-1,1,-1,-1,1,2,-1,CGP,SDFAM,151
CGP Int,-1,3,Atlántida,-1,-1,1,-1,-1,1,2,-1,CGP,SDLAB,36
CGP Int,-1,3,Atlántida,-1,-1,1,-1,-1,1,2,-1,CGP,SDCONT,0
CGP Int,-1,3,Atlántida,-1,-1,1,-1,-1,1,2,-1,CGP,SDCONC,0
CGP Int,-1,3,Atlántida,-1,-1,1,-1,-1,1,2,-1,CGP,DENPOLVD,366
CGP Int,-1,3,Atlántida,-1,-1,1,-1,-1,1,2,-1,CGP,AIJDOVD,87
CGP Int,-1,3,Atlántida,-1,-1,1,-1,-1,1,2,-1,CGP,AIBARVD,32
CGP Int,-1,3,Atlántida,-1,-1,1,-1,-1,1,2,-1,CGP,AIVD,485
CGP Int,-1,3,Atlántida,-1,-1,1,-1,-1,1,2,-1,CGP,AUDPREL,456
CGP Int,-1,3,Atlántida,-1,-1,1,-1,-1,1,2,-1,CGP,AUDEVAL,416
CGP Int,-1,3,Atlántida,-1,-1,1,-1,-1,1,2,-1,CGP,AICNA,216
CGP Int,-1,3,Atlántida,-1,-1,1,-1,-1,1,2,-1,CGP,AI18895,1
CGP Int,-1,3,Atlántida,-1,-1,1,-1,-1,1,2,-1,CGP,SD18895,1
CGP Int,-1,3,Atlántida,-1,-1,1,-1,-1,1,2,-1,CGP,TR31/12/2015,1929
CGP Int,-1,3,Atlántida,-1,-1,1,-1,-1,1,2,-1,CGP,AUDR,873
CGP Int,-1,4,Melo,-1,-1,1,-1,-1,1,3,-1,CGP,AICIV,294
CGP Int,-1,4,Melo,-1,-1,1,-1,-1,1,3,-1,CGP,AILAB,56
CGP Int,-1,4,Melo,-1,-1,1,-1,-1,1,3,-1,CGP,AIFAM,504
CGP Int,-1,4,Melo,-1,-1,1,-1,-1,1,3,-1,CGP,SDCIV,15
CGP Int,-1,4,Melo,-1,-1,1,-1,-1,1,3,-1,CGP,SDFAM,100
CGP Int,-1,4,Melo,-1,-1,1,-1,-1,1,3,-1,CGP,SDLAB,8
CGP Int,-1,4,Melo,-1,-1,1,-1,-1,1,3,-1,CGP,DENPOLVD,99
CGP Int,-1,4,Melo,-1,-1,1,-1,-1,1,3,-1,CGP,AIJDOVD,22
CGP Int,-1,4,Melo,-1,-1,1,-1,-1,1,3,-1,CGP,AIBARVD,2
CGP Int,-1,4,Melo,-1,-1,1,-1,-1,1,3,-1,CGP,AIVD,123
CGP Int,-1,4,Melo,-1,-1,1,-1,-1,1,3,-1,CGP,AUDPREL,78
CGP Int,-1,4,Melo,-1,-1,1,-1,-1,1,3,-1,CGP,AUDEVAL,56
CGP Int,-1,4,Melo,-1,-1,1,-1,-1,1,3,-1,CGP,AICNA,126
CGP Int,-1,4,Melo,-1,-1,1,-1,-1,1,3,-1,CGP,AI18895,0
CGP Int,-1,4,Melo,-1,-1,1,-1,-1,1,3,-1,CGP,SD18895,0
CGP Int,-1,4,Melo,-1,-1,1,-1,-1,1,3,-1,CGP,TR31/12/2015,1114
CGP Int,-1,4,Melo,-1,-1,1,-1,-1,1,3,-1,CGP,AUDR,1028
CGP Int,-1,4,Melo,-1,-1,1,-1,-1,1,4,-1,CGP,AICIV,256
CGP Int,-1,4,Melo,-1,-1,1,-1,-1,1,4,-1,CGP,AILAB,44
CGP Int,-1,4,Melo,-1,-1,1,-1,-1,1,4,-1,CGP,AIFAM,468
CGP Int,-1,4,Melo,-1,-1,1,-1,-1,1,4,-1,CGP,SDCIV,22
CGP Int,-1,4,Melo,-1,-1,1,-1,-1,1,4,-1,CGP,SDFAM,70
CGP Int,-1,4,Melo,-1,-1,1,-1,-1,1,4,-1,CGP,SDLAB,17
CGP Int,-1,4,Melo,-1,-1,1,-1,-1,1,4,-1,CGP,DENPOLVD,85
CGP Int,-1,4,Melo,-1,-1,1,-1,-1,1,4,-1,CGP,AIJDOVD,23
CGP Int,-1,4,Melo,-1,-1,1,-1,-1,1,4,-1,CGP,AIBARVD,2
CGP Int,-1,4,Melo,-1,-1,1,-1,-1,1,4,-1,CGP,AIVD,110
CGP Int,-1,4,Melo,-1,-1,1,-1,-1,1,4,-1,CGP,AUDPREL,66
CGP Int,-1,4,Melo,-1,-1,1,-1,-1,1,4,-1,CGP,AUDEVAL,13
CGP Int,-1,4,Melo,-1,-1,1,-1,-1,1,4,-1,CGP,AICNA,98
CGP Int,-1,4,Melo,-1,-1,1,-1,-1,1,4,-1,CGP,AI18895,0
CGP Int,-1,4,Melo,-1,-1,1,-1,-1,1,4,-1,CGP,SD18895,0
CGP Int,-1,4,Melo,-1,-1,1,-1,-1,1,4,-1,CGP,TR31/12/2015,1118
CGP Int,-1,4,Melo,-1,-1,1,-1,-1,1,4,-1,CGP,AUDR,688
CGP Int,-1,4,Melo,-1,-1,1,-1,-1,1,5,-1,CGP,AICIV,239
CGP Int,-1,4,Melo,-1,-1,1,-1,-1,1,5,-1,CGP,AILAB,44
CGP Int,-1,4,Melo,-1,-1,1,-1,-1,1,5,-1,CGP,AIFAM,437
CGP Int,-1,4,Melo,-1,-1,1,-1,-1,1,5,-1,CGP,SDCIV,23
CGP Int,-1,4,Melo,-1,-1,1,-1,-1,1,5,-1,CGP,SDFAM,87
CGP Int,-1,4,Melo,-1,-1,1,-1,-1,1,5,-1,CGP,SDLAB,12
CGP Int,-1,4,Melo,-1,-1,1,-1,-1,1,5,-1,CGP,DENPOLVD,95
CGP Int,-1,4,Melo,-1,-1,1,-1,-1,1,5,-1,CGP,AIJDOVD,31
CGP Int,-1,4,Melo,-1,-1,1,-1,-1,1,5,-1,CGP,AIBARVD,2
CGP Int,-1,4,Melo,-1,-1,1,-1,-1,1,5,-1,CGP,AIVD,128
CGP Int,-1,4,Melo,-1,-1,1,-1,-1,1,5,-1,CGP,AUDPREL,41
CGP Int,-1,4,Melo,-1,-1,1,-1,-1,1,5,-1,CGP,AUDEVAL,10
CGP Int,-1,4,Melo,-1,-1,1,-1,-1,1,5,-1,CGP,AICNA,103
CGP Int,-1,4,Melo,-1,-1,1,-1,-1,1,5,-1,CGP,AI18895,0
CGP Int,-1,4,Melo,-1,-1,1,-1,-1,1,5,-1,CGP,SD18895,0
CGP Int,-1,4,Melo,-1,-1,1,-1,-1,1,5,-1,CGP,TR31/12/2015,906
CGP Int,-1,4,Melo,-1,-1,1,-1,-1,1,5,-1,CGP,AUDR,833
CGP Int,-1,5,Colonia,-1,-1,1,-1,-1,1,2,-1,CGP,AICIV,190
CGP Int,-1,5,Colonia,-1,-1,1,-1,-1,1,2,-1,CGP,AILAB,83
CGP Int,-1,5,Colonia,-1,-1,1,-1,-1,1,2,-1,CGP,AICONT,0
CGP Int,-1,5,Colonia,-1,-1,1,-1,-1,1,2,-1,CGP,AICONC,0
CGP Int,-1,5,Colonia,-1,-1,1,-1,-1,1,2,-1,CGP,AIFAM,488
CGP Int,-1,5,Colonia,-1,-1,1,-1,-1,1,2,-1,CGP,SDCIV,11
CGP Int,-1,5,Colonia,-1,-1,1,-1,-1,1,2,-1,CGP,SDFAM,57
CGP Int,-1,5,Colonia,-1,-1,1,-1,-1,1,2,-1,CGP,SDLAB,13
CGP Int,-1,5,Colonia,-1,-1,1,-1,-1,1,2,-1,CGP,SDCONT,0
CGP Int,-1,5,Colonia,-1,-1,1,-1,-1,1,2,-1,CGP,SDCONC,0
CGP Int,-1,5,Colonia,-1,-1,1,-1,-1,1,2,-1,CGP,DENPOLVD,100
CGP Int,-1,5,Colonia,-1,-1,1,-1,-1,1,2,-1,CGP,AIJDOVD,42
CGP Int,-1,5,Colonia,-1,-1,1,-1,-1,1,2,-1,CGP,AIBARVD,5
CGP Int,-1,5,Colonia,-1,-1,1,-1,-1,1,2,-1,CGP,AIVD,147
CGP Int,-1,5,Colonia,-1,-1,1,-1,-1,1,2,-1,CGP,AUDPREL,138
CGP Int,-1,5,Colonia,-1,-1,1,-1,-1,1,2,-1,CGP,AUDEVAL,20
CGP Int,-1,5,Colonia,-1,-1,1,-1,-1,1,2,-1,CGP,AICNA,61
CGP Int,-1,5,Colonia,-1,-1,1,-1,-1,1,2,-1,CGP,AI18895,0
CGP Int,-1,5,Colonia,-1,-1,1,-1,-1,1,2,-1,CGP,SD18895,0
CGP Int,-1,5,Colonia,-1,-1,1,-1,-1,1,2,-1,CGP,TR31/12/2015,2173
CGP Int,-1,5,Colonia,-1,-1,1,-1,-1,1,2,-1,CGP,AUDR,390
CGP Int,-1,5,Colonia,-1,-1,1,-1,-1,1,3,-1,CGP,AICIV,149
CGP Int,-1,5,Colonia,-1,-1,1,-1,-1,1,3,-1,CGP,AILAB,61
CGP Int,-1,5,Colonia,-1,-1,1,-1,-1,1,3,-1,CGP,AICONT,0
CGP Int,-1,5,Colonia,-1,-1,1,-1,-1,1,3,-1,CGP,AICONC,0
CGP Int,-1,5,Colonia,-1,-1,1,-1,-1,1,3,-1,CGP,AIFAM,408
CGP Int,-1,5,Colonia,-1,-1,1,-1,-1,1,3,-1,CGP,SDCIV,8
CGP Int,-1,5,Colonia,-1,-1,1,-1,-1,1,3,-1,CGP,SDFAM,68
CGP Int,-1,5,Colonia,-1,-1,1,-1,-1,1,3,-1,CGP,SDLAB,10
CGP Int,-1,5,Colonia,-1,-1,1,-1,-1,1,3,-1,CGP,SDCONT,0
CGP Int,-1,5,Colonia,-1,-1,1,-1,-1,1,3,-1,CGP,SDCONC,0
CGP Int,-1,5,Colonia,-1,-1,1,-1,-1,1,3,-1,CGP,DENPOLVD,144
CGP Int,-1,5,Colonia,-1,-1,1,-1,-1,1,3,-1,CGP,AIJDOVD,42
CGP Int,-1,5,Colonia,-1,-1,1,-1,-1,1,3,-1,CGP,AIBARVD,6
CGP Int,-1,5,Colonia,-1,-1,1,-1,-1,1,3,-1,CGP,AIVD,192
CGP Int,-1,5,Colonia,-1,-1,1,-1,-1,1,3,-1,CGP,AUDPREL,258
CGP Int,-1,5,Colonia,-1,-1,1,-1,-1,1,3,-1,CGP,AUDEVAL,31
CGP Int,-1,5,Colonia,-1,-1,1,-1,-1,1,3,-1,CGP,AICNA,87
CGP Int,-1,5,Colonia,-1,-1,1,-1,-1,1,3,-1,CGP,AI18895,0
CGP Int,-1,5,Colonia,-1,-1,1,-1,-1,1,3,-1,CGP,SD18895,0
CGP Int,-1,5,Colonia,-1,-1,1,-1,-1,1,3,-1,CGP,TR31/12/2015,1124
CGP Int,-1,5,Colonia,-1,-1,1,-1,-1,1,3,-1,CGP,AUDR,621
CGP Int,-1,5,Rosario,-1,-1,1,-1,-1,1,2,-1,CGP,AICIV,189
CGP Int,-1,5,Rosario,-1,-1,1,-1,-1,1,2,-1,CGP,AILAB,94
CGP Int,-1,5,Rosario,-1,-1,1,-1,-1,1,2,-1,CGP,AICONT,0
CGP Int,-1,5,Rosario,-1,-1,1,-1,-1,1,2,-1,CGP,AICONC,1
CGP Int,-1,5,Rosario,-1,-1,1,-1,-1,1,2,-1,CGP,AIFAM,1005
CGP Int,-1,5,Rosario,-1,-1,1,-1,-1,1,2,-1,CGP,SDCIV,9
CGP Int,-1,5,Rosario,-1,-1,1,-1,-1,1,2,-1,CGP,SDFAM,126
CGP Int,-1,5,Rosario,-1,-1,1,-1,-1,1,2,-1,CGP,SDLAB,10
CGP Int,-1,5,Rosario,-1,-1,1,-1,-1,1,2,-1,CGP,SDCONT,0
CGP Int,-1,5,Rosario,-1,-1,1,-1,-1,1,2,-1,CGP,SDCONC,0
CGP Int,-1,5,Rosario,-1,-1,1,-1,-1,1,2,-1,CGP,DENPOLVD,0
CGP Int,-1,5,Rosario,-1,-1,1,-1,-1,1,2,-1,CGP,AIJDOVD,148
CGP Int,-1,5,Rosario,-1,-1,1,-1,-1,1,2,-1,CGP,AIBARVD,72
CGP Int,-1,5,Rosario,-1,-1,1,-1,-1,1,2,-1,CGP,AIVD,220
CGP Int,-1,5,Rosario,-1,-1,1,-1,-1,1,2,-1,CGP,AUDPREL,97
CGP Int,-1,5,Rosario,-1,-1,1,-1,-1,1,2,-1,CGP,AUDEVAL,0
CGP Int,-1,5,Rosario,-1,-1,1,-1,-1,1,2,-1,CGP,AICNA,111
CGP Int,-1,5,Rosario,-1,-1,1,-1,-1,1,2,-1,CGP,AI18895,1
CGP Int,-1,5,Rosario,-1,-1,1,-1,-1,1,2,-1,CGP,SD18895,0
CGP Int,-1,5,Rosario,-1,-1,1,-1,-1,1,2,-1,CGP,TR31/12/2015,2321
CGP Int,-1,5,Rosario,-1,-1,1,-1,-1,1,2,-1,CGP,AUDR,967
CGP Int,-1,5,Carmelo,-1,-1,1,-1,-1,1,2,-1,CGP,AICIV,281
CGP Int,-1,5,Carmelo,-1,-1,1,-1,-1,1,2,-1,CGP,AILAB,74
CGP Int,-1,5,Carmelo,-1,-1,1,-1,-1,1,2,-1,CGP,AICONT,0
CGP Int,-1,5,Carmelo,-1,-1,1,-1,-1,1,2,-1,CGP,AICONC,1
CGP Int,-1,5,Carmelo,-1,-1,1,-1,-1,1,2,-1,CGP,AIFAM,502
CGP Int,-1,5,Carmelo,-1,-1,1,-1,-1,1,2,-1,CGP,SDCIV,18
CGP Int,-1,5,Carmelo,-1,-1,1,-1,-1,1,2,-1,CGP,SDFAM,98
CGP Int,-1,5,Carmelo,-1,-1,1,-1,-1,1,2,-1,CGP,SDLAB,23
CGP Int,-1,5,Carmelo,-1,-1,1,-1,-1,1,2,-1,CGP,SDCONT,0
CGP Int,-1,5,Carmelo,-1,-1,1,-1,-1,1,2,-1,CGP,SDCONC,0
CGP Int,-1,5,Carmelo,-1,-1,1,-1,-1,1,2,-1,CGP,DENPOLVD,149
CGP Int,-1,5,Carmelo,-1,-1,1,-1,-1,1,2,-1,CGP,AIJDOVD,95
CGP Int,-1,5,Carmelo,-1,-1,1,-1,-1,1,2,-1,CGP,AIBARVD,26
CGP Int,-1,5,Carmelo,-1,-1,1,-1,-1,1,2,-1,CGP,AIVD,270
CGP Int,-1,5,Carmelo,-1,-1,1,-1,-1,1,2,-1,CGP,AUDPREL,83
CGP Int,-1,5,Carmelo,-1,-1,1,-1,-1,1,2,-1,CGP,AUDEVAL,26
CGP Int,-1,5,Carmelo,-1,-1,1,-1,-1,1,2,-1,CGP,AICNA,131
CGP Int,-1,5,Carmelo,-1,-1,1,-1,-1,1,2,-1,CGP,AI18895,0
CGP Int,-1,5,Carmelo,-1,-1,1,-1,-1,1,2,-1,CGP,SD18895,0
CGP Int,-1,5,Carmelo,-1,-1,1,-1,-1,1,2,-1,CGP,TR31/12/2015,1332
CGP Int,-1,5,Carmelo,-1,-1,1,-1,-1,1,2,-1,CGP,AUDR,519
CGP Int,-1,6,Durazno,-1,-1,1,-1,-1,1,2,-1,CGP,AICIV,108
CGP Int,-1,6,Durazno,-1,-1,1,-1,-1,1,2,-1,CGP,AILAB,82
CGP Int,-1,6,Durazno,-1,-1,1,-1,-1,1,2,-1,CGP,AICONT,0
CGP Int,-1,6,Durazno,-1,-1,1,-1,-1,1,2,-1,CGP,AICONC,0
CGP Int,-1,6,Durazno,-1,-1,1,-1,-1,1,2,-1,CGP,AIFAM,450
CGP Int,-1,6,Durazno,-1,-1,1,-1,-1,1,2,-1,CGP,SDCIV,13
CGP Int,-1,6,Durazno,-1,-1,1,-1,-1,1,2,-1,CGP,SDFAM,61
CGP Int,-1,6,Durazno,-1,-1,1,-1,-1,1,2,-1,CGP,SDLAB,8
CGP Int,-1,6,Durazno,-1,-1,1,-1,-1,1,2,-1,CGP,SDCONT,0
CGP Int,-1,6,Durazno,-1,-1,1,-1,-1,1,2,-1,CGP,SDCONC,0
CGP Int,-1,6,Durazno,-1,-1,1,-1,-1,1,2,-1,CGP,DENPOLVD,149
CGP Int,-1,6,Durazno,-1,-1,1,-1,-1,1,2,-1,CGP,AIJDOVD,67
CGP Int,-1,6,Durazno,-1,-1,1,-1,-1,1,2,-1,CGP,AIBARVD,34
CGP Int,-1,6,Durazno,-1,-1,1,-1,-1,1,2,-1,CGP,AIVD,250
CGP Int,-1,6,Durazno,-1,-1,1,-1,-1,1,2,-1,CGP,AUDPREL,190
CGP Int,-1,6,Durazno,-1,-1,1,-1,-1,1,2,-1,CGP,AUDEVAL,0
CGP Int,-1,6,Durazno,-1,-1,1,-1,-1,1,2,-1,CGP,AICNA,193
CGP Int,-1,6,Durazno,-1,-1,1,-1,-1,1,2,-1,CGP,AI18895,0
CGP Int,-1,6,Durazno,-1,-1,1,-1,-1,1,2,-1,CGP,SD18895,0
CGP Int,-1,6,Durazno,-1,-1,1,-1,-1,1,2,-1,CGP,TR31/12/2015,3745
CGP Int,-1,6,Durazno,-1,-1,1,-1,-1,1,2,-1,CGP,AUDR,637
CGP Int,-1,6,Durazno,-1,-1,1,-1,-1,1,3,-1,CGP,AICIV,142
CGP Int,-1,6,Durazno,-1,-1,1,-1,-1,1,3,-1,CGP,AILAB,72
CGP Int,-1,6,Durazno,-1,-1,1,-1,-1,1,3,-1,CGP,AICONT,0
CGP Int,-1,6,Durazno,-1,-1,1,-1,-1,1,3,-1,CGP,AICONC,0
CGP Int,-1,6,Durazno,-1,-1,1,-1,-1,1,3,-1,CGP,AIFAM,475
CGP Int,-1,6,Durazno,-1,-1,1,-1,-1,1,3,-1,CGP,SDCIV,24
CGP Int,-1,6,Durazno,-1,-1,1,-1,-1,1,3,-1,CGP,SDFAM,94
CGP Int,-1,6,Durazno,-1,-1,1,-1,-1,1,3,-1,CGP,SDLAB,34
CGP Int,-1,6,Durazno,-1,-1,1,-1,-1,1,3,-1,CGP,SDCONT,0
CGP Int,-1,6,Durazno,-1,-1,1,-1,-1,1,3,-1,CGP,SDCONC,0
CGP Int,-1,6,Durazno,-1,-1,1,-1,-1,1,3,-1,CGP,DENPOLVD,143
CGP Int,-1,6,Durazno,-1,-1,1,-1,-1,1,3,-1,CGP,AIJDOVD,61
CGP Int,-1,6,Durazno,-1,-1,1,-1,-1,1,3,-1,CGP,AIBARVD,34
CGP Int,-1,6,Durazno,-1,-1,1,-1,-1,1,3,-1,CGP,AIVD,238
CGP Int,-1,6,Durazno,-1,-1,1,-1,-1,1,3,-1,CGP,AUDPREL,342
CGP Int,-1,6,Durazno,-1,-1,1,-1,-1,1,3,-1,CGP,AUDEVAL,0
CGP Int,-1,6,Durazno,-1,-1,1,-1,-1,1,3,-1,CGP,AICNA,150
CGP Int,-1,6,Durazno,-1,-1,1,-1,-1,1,3,-1,CGP,AI18895,0
CGP Int,-1,6,Durazno,-1,-1,1,-1,-1,1,3,-1,CGP,SD18895,0
CGP Int,-1,6,Durazno,-1,-1,1,-1,-1,1,3,-1,CGP,TR31/12/2015,3655
CGP Int,-1,6,Durazno,-1,-1,1,-1,-1,1,3,-1,CGP,AUDR,951
CGP Int,-1,7,Trinidad,-1,-1,1,-1,-1,1,2,-1,CGP,AICIV,278
CGP Int,-1,7,Trinidad,-1,-1,1,-1,-1,1,2,-1,CGP,AILAB,40
CGP Int,-1,7,Trinidad,-1,-1,1,-1,-1,1,2,-1,CGP,AICONT,0
CGP Int,-1,7,Trinidad,-1,-1,1,-1,-1,1,2,-1,CGP,AICONC,0
CGP Int,-1,7,Trinidad,-1,-1,1,-1,-1,1,2,-1,CGP,AIFAM,244
CGP Int,-1,7,Trinidad,-1,-1,1,-1,-1,1,2,-1,CGP,SDCIV,20
CGP Int,-1,7,Trinidad,-1,-1,1,-1,-1,1,2,-1,CGP,SDFAM,82
CGP Int,-1,7,Trinidad,-1,-1,1,-1,-1,1,2,-1,CGP,SDLAB,14
CGP Int,-1,7,Trinidad,-1,-1,1,-1,-1,1,2,-1,CGP,SDCONT,0
CGP Int,-1,7,Trinidad,-1,-1,1,-1,-1,1,2,-1,CGP,SDCONC,0
CGP Int,-1,7,Trinidad,-1,-1,1,-1,-1,1,2,-1,CGP,DENPOLVD,69
CGP Int,-1,7,Trinidad,-1,-1,1,-1,-1,1,2,-1,CGP,AIJDOVD,5
CGP Int,-1,7,Trinidad,-1,-1,1,-1,-1,1,2,-1,CGP,AIBARVD,1
CGP Int,-1,7,Trinidad,-1,-1,1,-1,-1,1,2,-1,CGP,AIVD,75
CGP Int,-1,7,Trinidad,-1,-1,1,-1,-1,1,2,-1,CGP,AUDPREL,94
CGP Int,-1,7,Trinidad,-1,-1,1,-1,-1,1,2,-1,CGP,AUDEVAL,19
CGP Int,-1,7,Trinidad,-1,-1,1,-1,-1,1,2,-1,CGP,AICNA,51
CGP Int,-1,7,Trinidad,-1,-1,1,-1,-1,1,2,-1,CGP,AI18895,0
CGP Int,-1,7,Trinidad,-1,-1,1,-1,-1,1,2,-1,CGP,SD18895,0
CGP Int,-1,7,Trinidad,-1,-1,1,-1,-1,1,2,-1,CGP,TR31/12/2015,1046
CGP Int,-1,7,Trinidad,-1,-1,1,-1,-1,1,2,-1,CGP,AUDR,611
CGP Int,-1,8,Florida,-1,-1,1,-1,-1,1,2,-1,CGP,AICIV,166
CGP Int,-1,8,Florida,-1,-1,1,-1,-1,1,2,-1,CGP,AILAB,71
CGP Int,-1,8,Florida,-1,-1,1,-1,-1,1,2,-1,CGP,AICONT,0
CGP Int,-1,8,Florida,-1,-1,1,-1,-1,1,2,-1,CGP,AICONC,2
CGP Int,-1,8,Florida,-1,-1,1,-1,-1,1,2,-1,CGP,AIFAM,458
CGP Int,-1,8,Florida,-1,-1,1,-1,-1,1,2,-1,CGP,SDCIV,11
CGP Int,-1,8,Florida,-1,-1,1,-1,-1,1,2,-1,CGP,SDFAM,142
CGP Int,-1,8,Florida,-1,-1,1,-1,-1,1,2,-1,CGP,SDLAB,36
CGP Int,-1,8,Florida,-1,-1,1,-1,-1,1,2,-1,CGP,SDCONT,0
CGP Int,-1,8,Florida,-1,-1,1,-1,-1,1,2,-1,CGP,SDCONC,0
CGP Int,-1,8,Florida,-1,-1,1,-1,-1,1,2,-1,CGP,DENPOLVD,140
CGP Int,-1,8,Florida,-1,-1,1,-1,-1,1,2,-1,CGP,AIJDOVD,0
CGP Int,-1,8,Florida,-1,-1,1,-1,-1,1,2,-1,CGP,AIBARVD,0
CGP Int,-1,8,Florida,-1,-1,1,-1,-1,1,2,-1,CGP,AIVD,140
CGP Int,-1,8,Florida,-1,-1,1,-1,-1,1,2,-1,CGP,AUDPREL,54
CGP Int,-1,8,Florida,-1,-1,1,-1,-1,1,2,-1,CGP,AUDEVAL,16
CGP Int,-1,8,Florida,-1,-1,1,-1,-1,1,2,-1,CGP,AICNA,214
CGP Int,-1,8,Florida,-1,-1,1,-1,-1,1,2,-1,CGP,AI18895,0
CGP Int,-1,8,Florida,-1,-1,1,-1,-1,1,2,-1,CGP,SD18895,0
CGP Int,-1,8,Florida,-1,-1,1,-1,-1,1,2,-1,CGP,TR31/12/2015,2971
CGP Int,-1,8,Florida,-1,-1,1,-1,-1,1,2,-1,CGP,AUDR,815
CGP Int,-1,8,Florida,-1,-1,1,-1,-1,1,3,-1,CGP,AICIV,88
CGP Int,-1,8,Florida,-1,-1,1,-1,-1,1,3,-1,CGP,AILAB,57
CGP Int,-1,8,Florida,-1,-1,1,-1,-1,1,3,-1,CGP,AICONT,0
CGP Int,-1,8,Florida,-1,-1,1,-1,-1,1,3,-1,CGP,AICONC,0
CGP Int,-1,8,Florida,-1,-1,1,-1,-1,1,3,-1,CGP,AIFAM,479
CGP Int,-1,8,Florida,-1,-1,1,-1,-1,1,3,-1,CGP,SDCIV,28
CGP Int,-1,8,Florida,-1,-1,1,-1,-1,1,3,-1,CGP,SDFAM,144
CGP Int,-1,8,Florida,-1,-1,1,-1,-1,1,3,-1,CGP,SDLAB,12
CGP Int,-1,8,Florida,-1,-1,1,-1,-1,1,3,-1,CGP,SDCONT,4
CGP Int,-1,8,Florida,-1,-1,1,-1,-1,1,3,-1,CGP,SDCONC,0
CGP Int,-1,8,Florida,-1,-1,1,-1,-1,1,3,-1,CGP,DENPOLVD,102
CGP Int,-1,8,Florida,-1,-1,1,-1,-1,1,3,-1,CGP,AIJDOVD,0
CGP Int,-1,8,Florida,-1,-1,1,-1,-1,1,3,-1,CGP,AIBARVD,0
CGP Int,-1,8,Florida,-1,-1,1,-1,-1,1,3,-1,CGP,AIVD,102
CGP Int,-1,8,Florida,-1,-1,1,-1,-1,1,3,-1,CGP,AUDPREL,33
CGP Int,-1,8,Florida,-1,-1,1,-1,-1,1,3,-1,CGP,AUDEVAL,9
CGP Int,-1,8,Florida,-1,-1,1,-1,-1,1,3,-1,CGP,AICNA,157
CGP Int,-1,8,Florida,-1,-1,1,-1,-1,1,3,-1,CGP,AI18895,0
CGP Int,-1,8,Florida,-1,-1,1,-1,-1,1,3,-1,CGP,SD18895,0
CGP Int,-1,8,Florida,-1,-1,1,-1,-1,1,3,-1,CGP,TR31/12/2015,1471
CGP Int,-1,8,Florida,-1,-1,1,-1,-1,1,3,-1,CGP,AUDR,796
CGP Int,-1,9,Minas,-1,-1,1,-1,-1,1,2,-1,CGP,AICIV,100
CGP Int,-1,9,Minas,-1,-1,1,-1,-1,1,2,-1,CGP,AILAB,51
CGP Int,-1,9,Minas,-1,-1,1,-1,-1,1,2,-1,CGP,AICONT,0
CGP Int,-1,9,Minas,-1,-1,1,-1,-1,1,2,-1,CGP,AICONC,0
CGP Int,-1,9,Minas,-1,-1,1,-1,-1,1,2,-1,CGP,AIFAM,453
CGP Int,-1,9,Minas,-1,-1,1,-1,-1,1,2,-1,CGP,SDCIV,27
CGP Int,-1,9,Minas,-1,-1,1,-1,-1,1,2,-1,CGP,SDFAM,105
CGP Int,-1,9,Minas,-1,-1,1,-1,-1,1,2,-1,CGP,SDLAB,16
CGP Int,-1,9,Minas,-1,-1,1,-1,-1,1,2,-1,CGP,SDCONT,0
CGP Int,-1,9,Minas,-1,-1,1,-1,-1,1,2,-1,CGP,SDCONC,0
